,Search,Year,GeographicLocation_Cleaned,DemersPelag,Form_Clean,Species_from_search,Family,Order,DepthRangeDeep,BodyShapeI,LMax,EnvTemp,trophic_level,K,tm,nutrient,nutvalue,Habitat
469,WOS,2016.0,Bangladesh,benthopelagic,whole,Pagellus_bogaraveo,Cyprinidae,Cypriniformes,,fusiform,15.0,tropical,2.77,0.292563554606402,1.8231804459264198,Iron,0.87,Freshwater
470,WOS,2016.0,Bangladesh,benthopelagic,whole,Pagellus_bogaraveo,Cyprinidae,Cypriniformes,,fusiform,15.0,tropical,2.77,0.292563554606402,1.8231804459264198,Selenium,37.0,Freshwater
471,WOS,2016.0,Bangladesh,benthopelagic,whole,Hippoglossus_hippoglossus,Cyprinidae,Cypriniformes,,fusiform,20.0,tropical,3.25,0.14,0.8279366761831499,Zinc,4.04,Brackish
472,WOS,2016.0,Bangladesh,benthopelagic,whole,Scophthalmus_maximus,Cyprinidae,Cypriniformes,,fusiform,20.0,tropical,3.25,0.14,0.8279366761831499,Iron,1.97,Brackish
473,WOS,2016.0,Bangladesh,benthopelagic,whole,Hippoglossus_hippoglossus,Cyprinidae,Cypriniformes,,fusiform,20.0,tropical,3.25,0.14,0.8279366761831499,Selenium,31.8,Brackish
474,WOS,,India,benthopelagic,muscle,Sarda_orientalis,Cichlidae,Perciformes,,short_deep,40.0,tropical,2.91,0.6676103658792111,1.74076664540265,Protein,20.4,Brackish
475,WOS,,India,benthopelagic,muscle,Sarda_orientalis,Cichlidae,Perciformes,,short_deep,40.0,tropical,2.91,0.6676103658792111,1.74076664540265,Omega-3,0.45390470000000005,Brackish
476,WOS,,India,demersal,muscle,Sarda_orientalis,Bagridae,Siluriformes,,fusiform,150.0,subtropical,3.67,0.26243160200280496,2.30278842347915,Protein,19.55,Freshwater
477,WOS,,India,demersal,muscle,Engraulis_encrasicolus,Bagridae,Siluriformes,,fusiform,150.0,subtropical,3.67,0.26243160200280496,2.30278842347915,Omega-3,0.13266275,Freshwater
478,WOS,,India,benthopelagic,muscle,Spondyliosoma_cantharus,Cyprinidae,Cypriniformes,,fusiform,182.0,tropical,2.8,0.307,1.8231804459264198,Zinc,1.3,Freshwater
479,WOS,,India,benthopelagic,muscle,Boops_boops,Cyprinidae,Cypriniformes,,fusiform,182.0,tropical,2.8,0.307,1.8231804459264198,Calcium,161.1,Freshwater
480,WOS,,India,benthopelagic,muscle,Sarda_sarda,Cyprinidae,Cypriniformes,,fusiform,182.0,tropical,2.8,0.307,1.8231804459264198,Iron,1.6,Freshwater
481,WOS,,India,benthopelagic,muscle,Zeus_faber,Cyprinidae,Cypriniformes,,fusiform,182.0,tropical,2.8,0.307,1.8231804459264198,Selenium,200.0,Freshwater
482,WOS,,India,benthopelagic,muscle,Sparus_aurata,Cyprinidae,Cypriniformes,,fusiform,182.0,tropical,2.8,0.307,1.8231804459264198,Vitamin A,3.66,Freshwater
483,WOS,,India,benthopelagic,muscle,Mugil_cephalus,Cyprinidae,Cypriniformes,,fusiform,182.0,tropical,2.8,0.307,1.8231804459264198,Omega-3,0.5605538000000001,Freshwater
484,WOS,,India,pelagic,muscle,Chelidonichthys_lucerna,Schilbeidae,Siluriformes,,elongate,30.0,tropical,3.39,0.351773427517019,2.17315865310983,Protein,12.9,Mixed
485,WOS,,India,demersal,muscle,Scomber_scombrus,Bagridae,Siluriformes,,elongate,150.0,tropical,3.76,0.222132112611974,2.7062843418376805,Omega-3,0.09835419999999999,Freshwater
486,WOS,,India,benthopelagic,muscle,Sciaena_umbra,Cyprinidae,Cypriniformes,,fusiform,100.0,tropical,2.4,0.165666666666667,3.60207854390409,Zinc,1.1,Freshwater
487,WOS,,India,benthopelagic,muscle,Sparisoma_cretense,Cyprinidae,Cypriniformes,,fusiform,100.0,tropical,2.4,0.165666666666667,3.60207854390409,Calcium,222.5,Freshwater
488,WOS,,India,benthopelagic,muscle,Dentex_dentex,Cyprinidae,Cypriniformes,,fusiform,100.0,tropical,2.4,0.165666666666667,3.60207854390409,Iron,1.9,Freshwater
489,WOS,,India,benthopelagic,muscle,Trisopterus_minutus,Cyprinidae,Cypriniformes,,fusiform,100.0,tropical,2.4,0.165666666666667,3.60207854390409,Selenium,300.0,Freshwater
490,WOS,,India,benthopelagic,muscle,Pagellus_centrodontus,Cyprinidae,Cypriniformes,,fusiform,100.0,tropical,2.4,0.165666666666667,3.60207854390409,Vitamin A,9.27,Freshwater
491,WOS,,India,benthopelagic,muscle,Mullus_barbatus_barbatus,Cyprinidae,Cypriniformes,,fusiform,100.0,tropical,2.4,0.165666666666667,3.60207854390409,Omega-3,0.1926132,Freshwater
492,WOS,,India,benthopelagic,muscle,Sarpa_salpa,Cyprinidae,Cypriniformes,,fusiform,200.0,tropical,2.19,0.32899999999999996,2.6794020577382596,Zinc,1.9,Freshwater
493,WOS,,India,benthopelagic,muscle,Oblada_melanura,Cyprinidae,Cypriniformes,,fusiform,200.0,tropical,2.19,0.32899999999999996,2.6794020577382596,Calcium,205.7,Freshwater
494,WOS,,India,benthopelagic,muscle,Sardina_pilchardus,Cyprinidae,Cypriniformes,,fusiform,200.0,tropical,2.19,0.32899999999999996,2.6794020577382596,Iron,2.2,Freshwater
495,WOS,,India,benthopelagic,muscle,Trachurus_trachurus,Cyprinidae,Cypriniformes,,fusiform,200.0,tropical,2.19,0.32899999999999996,2.6794020577382596,Selenium,600.0,Freshwater
496,WOS,,India,benthopelagic,muscle,Scorpaena_scrofa,Cyprinidae,Cypriniformes,,fusiform,200.0,tropical,2.19,0.32899999999999996,2.6794020577382596,Vitamin A,2.61,Freshwater
497,WOS,,India,benthopelagic,muscle,Dicentrarchus_labrax,Cyprinidae,Cypriniformes,,fusiform,200.0,tropical,2.19,0.32899999999999996,2.6794020577382596,Omega-3,0.1853358,Freshwater
498,WOS,,India,demersal,muscle,Katsuwonus_pelamis,Heteropneustidae,Siluriformes,1.0,elongate,31.0,tropical,3.59,0.9225,0.9990043402543292,Omega-3,0.17345529999999998,Brackish
499,WOS,,India,demersal,muscle,Solea_solea,Clariidae,Siluriformes,,elongate,47.0,tropical,3.42,0.71,1.0,Protein,16.4,Brackish
500,WOS,,India,demersal,muscle,Lithognathus_mormyrus,Clariidae,Siluriformes,,elongate,47.0,tropical,3.42,0.71,1.0,Omega-3,0.0926548,Brackish
501,WOS,2016.0,India,benthopelagic,muscle,Merlangius_merlangus,Cyprinidae,Cypriniformes,,fusiform,120.0,tropical,3.38,0.294132075471698,2.57792093024835,Zinc,3.2,Freshwater
502,WOS,2016.0,India,benthopelagic,muscle,Engraulis_encrasicolus,Cyprinidae,Cypriniformes,,fusiform,120.0,tropical,3.38,0.294132075471698,2.57792093024835,Calcium,409.3,Freshwater
503,WOS,2016.0,India,benthopelagic,muscle,Engraulis_encrasicolus,Cyprinidae,Cypriniformes,,fusiform,120.0,tropical,3.38,0.294132075471698,2.57792093024835,Iron,0.5,Freshwater
504,WOS,2016.0,India,benthopelagic,muscle,Engraulis_encrasicolus,Cyprinidae,Cypriniformes,,fusiform,120.0,tropical,3.38,0.294132075471698,2.57792093024835,Selenium,1100.0,Freshwater
505,WOS,2016.0,India,benthopelagic,muscle,Boops_boops,Salmonidae,Salmoniformes,200.0,fusiform,122.0,temperate,4.08,0.5358571428571429,2.16263619371283,Zinc,1.3,Freshwater
506,WOS,2016.0,India,benthopelagic,muscle,Boops_boops,Salmonidae,Salmoniformes,200.0,fusiform,122.0,temperate,4.08,0.5358571428571429,2.16263619371283,Calcium,418.6,Freshwater
507,WOS,2016.0,India,benthopelagic,muscle,Boops_boops,Salmonidae,Salmoniformes,200.0,fusiform,122.0,temperate,4.08,0.5358571428571429,2.16263619371283,Iron,1.3,Freshwater
508,WOS,2016.0,India,benthopelagic,muscle,Sarda_sarda,Salmonidae,Salmoniformes,200.0,fusiform,122.0,temperate,4.08,0.5358571428571429,2.16263619371283,Selenium,600.0,Freshwater
509,WOS,2016.0,India,demersal,muscle,Sarda_sarda,Clariidae,Siluriformes,,elongate,47.0,tropical,3.42,0.71,1.0,Zinc,0.7,Brackish
510,WOS,2016.0,India,demersal,muscle,Mugil_cephalus,Clariidae,Siluriformes,,elongate,47.0,tropical,3.42,0.71,1.0,Calcium,222.3,Brackish
511,WOS,2016.0,India,demersal,muscle,Mugil_cephalus,Clariidae,Siluriformes,,elongate,47.0,tropical,3.42,0.71,1.0,Iron,2.2,Brackish
512,WOS,2016.0,India,demersal,muscle,Mugil_cephalus,Clariidae,Siluriformes,,elongate,47.0,tropical,3.42,0.71,1.0,Selenium,400.0,Brackish
513,WOS,2016.0,India,demersal,muscle,Merluccius_merluccius,Clariidae,Siluriformes,,elongate,47.0,tropical,3.42,0.71,1.0,Vitamin A,1.17,Brackish
514,WOS,2016.0,India,demersal,muscle,Merluccius_merluccius,Heteropneustidae,Siluriformes,1.0,elongate,31.0,tropical,3.59,0.9225,0.9990043402543292,Zinc,1.2,Brackish
515,WOS,2016.0,India,demersal,muscle,Merluccius_merluccius,Heteropneustidae,Siluriformes,1.0,elongate,31.0,tropical,3.59,0.9225,0.9990043402543292,Calcium,164.4,Brackish
516,WOS,2016.0,India,demersal,muscle,Scomber_scombrus,Heteropneustidae,Siluriformes,1.0,elongate,31.0,tropical,3.59,0.9225,0.9990043402543292,Iron,2.4,Brackish
517,WOS,2016.0,India,demersal,muscle,Dentex_dentex,Heteropneustidae,Siluriformes,1.0,elongate,31.0,tropical,3.59,0.9225,0.9990043402543292,Selenium,100.0,Brackish
518,WOS,2016.0,India,demersal,muscle,Dentex_dentex,Heteropneustidae,Siluriformes,1.0,elongate,31.0,tropical,3.59,0.9225,0.9990043402543292,Vitamin A,8.04,Brackish
519,WOS,2016.0,India,demersal,muscle,Mullus_barbatus_barbatus,Bagridae,Siluriformes,,elongate,150.0,tropical,3.76,0.222132112611974,2.7062843418376805,Zinc,0.4,Freshwater
520,WOS,2016.0,India,demersal,muscle,Mullus_barbatus_barbatus,Bagridae,Siluriformes,,elongate,150.0,tropical,3.76,0.222132112611974,2.7062843418376805,Calcium,64.1,Freshwater
521,WOS,2016.0,India,demersal,muscle,Mullus_barbatus_barbatus,Bagridae,Siluriformes,,elongate,150.0,tropical,3.76,0.222132112611974,2.7062843418376805,Iron,1.3,Freshwater
522,WOS,2016.0,India,demersal,muscle,Sarpa_salpa,Bagridae,Siluriformes,,elongate,150.0,tropical,3.76,0.222132112611974,2.7062843418376805,Vitamin A,16.86,Freshwater
523,WOS,2016.0,India,benthopelagic,muscle,Sarpa_salpa,Cyprinidae,Cypriniformes,,fusiform,20.0,tropical,2.63,1.16272727272727,0.568682689613082,Zinc,5.4,Mixed
524,WOS,2016.0,India,benthopelagic,muscle,Sardina_pilchardus,Cyprinidae,Cypriniformes,,fusiform,20.0,tropical,2.63,1.16272727272727,0.568682689613082,Calcium,944.6,Mixed
525,WOS,2016.0,India,benthopelagic,muscle,Sardina_pilchardus,Cyprinidae,Cypriniformes,,fusiform,20.0,tropical,2.63,1.16272727272727,0.568682689613082,Iron,11.6,Mixed
526,WOS,2016.0,India,benthopelagic,muscle,Sardina_pilchardus,Cyprinidae,Cypriniformes,,fusiform,20.0,tropical,2.63,1.16272727272727,0.568682689613082,Vitamin A,21.27,Mixed
527,WOS,2016.0,India,demersal,muscle,Trachurus_trachurus,Anabantidae,Perciformes,,fusiform,25.0,tropical,2.98,1.4,0.9414889027876221,Zinc,0.9,Mixed
528,WOS,2016.0,India,demersal,muscle,Trachurus_trachurus,Anabantidae,Perciformes,,fusiform,25.0,tropical,2.98,1.4,0.9414889027876221,Calcium,252.6,Mixed
529,WOS,2016.0,India,demersal,muscle,Katsuwonus_pelamis,Anabantidae,Perciformes,,fusiform,25.0,tropical,2.98,1.4,0.9414889027876221,Iron,2.3,Mixed
530,WOS,2016.0,India,demersal,muscle,Katsuwonus_pelamis,Anabantidae,Perciformes,,fusiform,25.0,tropical,2.98,1.4,0.9414889027876221,Selenium,300.0,Mixed
531,WOS,2016.0,India,demersal,muscle,Solea_solea,Anabantidae,Perciformes,,fusiform,25.0,tropical,2.98,1.4,0.9414889027876221,Vitamin A,26.94,Mixed
532,WOS,2016.0,India,pelagic_neritic,muscle,Solea_solea,Clupeidae,Clupeiformes,200.0,fusiform,60.0,tropical,2.89,0.952666666666667,1.32164793790431,Zinc,0.9,Brackish
533,WOS,2016.0,India,pelagic_neritic,muscle,Scophthalmus_maximus,Clupeidae,Clupeiformes,200.0,fusiform,60.0,tropical,2.89,0.952666666666667,1.32164793790431,Calcium,119.0,Brackish
534,WOS,2016.0,India,pelagic_neritic,muscle,Oncorhynchus_gorbuscha,Clupeidae,Clupeiformes,200.0,fusiform,60.0,tropical,2.89,0.952666666666667,1.32164793790431,Iron,3.0,Brackish
535,WOS,2016.0,India,pelagic_neritic,muscle,Patagonotothen_ramsayi,Clupeidae,Clupeiformes,200.0,fusiform,60.0,tropical,2.89,0.952666666666667,1.32164793790431,Vitamin A,78.21,Brackish
536,WOS,2016.0,India,benthopelagic,muscle,Patagonotothen_ramsayi,Cyprinidae,Cypriniformes,,fusiform,20.0,tropical,3.25,0.14,0.8279366761831499,Zinc,3.9,Brackish
537,WOS,2016.0,India,benthopelagic,muscle,Patagonotothen_ramsayi,Cyprinidae,Cypriniformes,,fusiform,20.0,tropical,3.25,0.14,0.8279366761831499,Calcium,841.7,Brackish
538,WOS,2016.0,India,benthopelagic,muscle,Patagonotothen_ramsayi,Cyprinidae,Cypriniformes,,fusiform,20.0,tropical,3.25,0.14,0.8279366761831499,Iron,11.9,Brackish
539,WOS,2016.0,India,benthopelagic,muscle,Siganus_rivulatus,Cyprinidae,Cypriniformes,,fusiform,20.0,tropical,3.25,0.14,0.8279366761831499,Vitamin A,166.5,Brackish
540,WOS,2016.0,India,benthopelagic,muscle,Siganus_rivulatus,Cyprinidae,Cypriniformes,,fusiform,275.0,subtropical,2.87,0.07,3.87121626726734,Zinc,1.3,Freshwater
541,WOS,2016.0,India,benthopelagic,muscle,Siganus_rivulatus,Cyprinidae,Cypriniformes,,fusiform,275.0,subtropical,2.87,0.07,3.87121626726734,Calcium,116.0,Freshwater
542,WOS,2016.0,India,benthopelagic,muscle,Siganus_rivulatus,Cyprinidae,Cypriniformes,,fusiform,275.0,subtropical,2.87,0.07,3.87121626726734,Iron,0.9,Freshwater
543,WOS,2016.0,India,benthopelagic,muscle,Siganus_rivulatus,Cyprinidae,Cypriniformes,,fusiform,275.0,subtropical,2.87,0.07,3.87121626726734,Selenium,900.0,Freshwater
544,WOS,2016.0,India,benthopelagic,muscle,Siganus_rivulatus,Cyprinidae,Cypriniformes,,fusiform,120.0,subtropical,3.0,0.292563554606402,1.8231804459264198,Zinc,1.9,Freshwater
545,WOS,2016.0,India,benthopelagic,muscle,Siganus_rivulatus,Cyprinidae,Cypriniformes,,fusiform,120.0,subtropical,3.0,0.292563554606402,1.8231804459264198,Calcium,1175.0,Freshwater
546,WOS,2016.0,India,benthopelagic,muscle,Siganus_rivulatus,Cyprinidae,Cypriniformes,,fusiform,120.0,subtropical,3.0,0.292563554606402,1.8231804459264198,Iron,2.0,Freshwater
547,WOS,2016.0,India,benthopelagic,muscle,Diplodus_sargus_sargus,Cyprinidae,Cypriniformes,,fusiform,120.0,subtropical,3.0,0.292563554606402,1.8231804459264198,Selenium,1700.0,Freshwater
548,WOS,2016.0,India,demersal,muscle,Diplodus_sargus_sargus,Cyprinidae,Cypriniformes,,fusiform,60.0,subtropical,2.0,0.292563554606402,1.8231804459264198,Zinc,2.2,Freshwater
549,WOS,2016.0,India,demersal,muscle,Diplodus_sargus_sargus,Cyprinidae,Cypriniformes,,fusiform,60.0,subtropical,2.0,0.292563554606402,1.8231804459264198,Calcium,414.7,Freshwater
550,WOS,2016.0,India,demersal,muscle,Diplodus_sargus_sargus,Cyprinidae,Cypriniformes,,fusiform,60.0,subtropical,2.0,0.292563554606402,1.8231804459264198,Iron,0.6,Freshwater
551,WOS,2016.0,India,demersal,muscle,Diplodus_sargus_sargus,Cyprinidae,Cypriniformes,,fusiform,60.0,subtropical,2.0,0.292563554606402,1.8231804459264198,Selenium,600.0,Freshwater
552,WOS,2016.0,India,pelagic,muscle,Diplodus_sargus_sargus,Schilbeidae,Siluriformes,,elongate,30.0,tropical,3.39,0.351773427517019,2.17315865310983,Zinc,10.2,Mixed
553,WOS,2016.0,India,pelagic,muscle,Diplodus_sargus_sargus,Schilbeidae,Siluriformes,,elongate,30.0,tropical,3.39,0.351773427517019,2.17315865310983,Calcium,2410.0,Mixed
554,WOS,2016.0,India,pelagic,muscle,Diplodus_sargus_sargus,Schilbeidae,Siluriformes,,elongate,30.0,tropical,3.39,0.351773427517019,2.17315865310983,Iron,10.9,Mixed
555,WOS,2016.0,India,pelagic,muscle,Parastromateus_niger,Clupeidae,Clupeiformes,,fusiform,20.0,tropical,3.12,1.2933333333333301,1.19487854411039,Zinc,12.3,Freshwater
556,WOS,2016.0,India,pelagic,muscle,Pampus_argenteus,Clupeidae,Clupeiformes,,fusiform,20.0,tropical,3.12,1.2933333333333301,1.19487854411039,Calcium,3440.0,Freshwater
557,WOS,2016.0,India,pelagic,muscle,Megalapsis_cordyla,Clupeidae,Clupeiformes,,fusiform,20.0,tropical,3.12,1.2933333333333301,1.19487854411039,Iron,36.5,Freshwater
558,WOS,2016.0,India,pelagic_neritic,muscle,Rastrelliger_kanagurta,Belonidae,Beloniformes,2.0,elongate,40.0,tropical,3.86,0.418402941187387,1.91910702913829,Zinc,21.3,Freshwater
559,WOS,2016.0,India,pelagic_neritic,muscle,Chirocentrus_dorab,Belonidae,Beloniformes,2.0,elongate,40.0,tropical,3.86,0.418402941187387,1.91910702913829,Calcium,5310.0,Freshwater
560,WOS,2016.0,India,pelagic_neritic,muscle,Selaroides_leptolepis,Belonidae,Beloniformes,2.0,elongate,40.0,tropical,3.86,0.418402941187387,1.91910702913829,Iron,7.51,Freshwater
561,WOS,2011.0,Turkey,benthopelagic,muscle,Eleutheronema_tetradactylum,Cyprinidae,Cypriniformes,,elongate,150.0,subtropical,3.08,0.0665,1.8231804459264198,Protein,15.0,Freshwater
562,WOS,2011.0,Turkey,benthopelagic,muscle,Ethmalosa_fimbriata,Cyprinidae,Cypriniformes,,elongate,150.0,subtropical,3.08,0.0665,1.8231804459264198,Omega-3,0.8739458000000001,Freshwater
563,WOS,2011.0,Turkey,benthopelagic,muscle,Scomberomorus_guttatus,Cyprinidae,Cypriniformes,,elongate,150.0,subtropical,3.08,0.0665,1.8231804459264198,Protein,21.3,Freshwater
564,WOS,2011.0,Turkey,benthopelagic,muscle,Tenualosa_macroura,Cyprinidae,Cypriniformes,,elongate,150.0,subtropical,3.08,0.0665,1.8231804459264198,Omega-3,0.664734,Freshwater
565,WOS,2011.0,Turkey,benthopelagic,muscle,Lutjanus_johnii,Cyprinidae,Cypriniformes,,elongate,150.0,subtropical,3.08,0.0665,1.8231804459264198,Protein,16.0,Freshwater
566,WOS,2011.0,Turkey,benthopelagic,muscle,Epinephelus_sexfasciatus,Cyprinidae,Cypriniformes,,elongate,150.0,subtropical,3.08,0.0665,1.8231804459264198,Omega-3,0.5138679,Freshwater
567,WOS,2011.0,Turkey,benthopelagic,muscle,Nemipterus_japonicus,Cyprinidae,Cypriniformes,,elongate,150.0,subtropical,3.08,0.0665,1.8231804459264198,Protein,18.4,Freshwater
568,WOS,2011.0,Turkey,benthopelagic,muscle,Leptomelanosoma_indicum,Cyprinidae,Cypriniformes,,elongate,150.0,subtropical,3.08,0.0665,1.8231804459264198,Omega-3,0.354699,Freshwater
569,WOS,2011.0,Turkey,benthopelagic,muscle,Lutjanus_argentimaculatus,Cyprinidae,Cypriniformes,,elongate,150.0,subtropical,3.08,0.0665,1.8231804459264198,Protein,17.7,Freshwater
570,WOS,2011.0,Turkey,benthopelagic,muscle,Trachinotus_blochii,Cyprinidae,Cypriniformes,,elongate,150.0,subtropical,3.08,0.0665,1.8231804459264198,Omega-3,0.31014,Freshwater
571,WOS,2011.0,Turkey,benthopelagic,muscle,Cynoglossus_arel,Cyprinidae,Cypriniformes,,elongate,150.0,subtropical,3.08,0.0665,1.8231804459264198,Protein,17.9,Freshwater
572,WOS,2011.0,Turkey,benthopelagic,muscle,Lates_calcarifer,Cyprinidae,Cypriniformes,,elongate,150.0,subtropical,3.08,0.0665,1.8231804459264198,Omega-3,0.43451320000000004,Freshwater
573,WOS,2011.0,Turkey,benthopelagic,muscle,Sarda_sarda,Cyprinidae,Cypriniformes,,elongate,150.0,subtropical,3.08,0.0665,1.8231804459264198,Protein,21.6,Freshwater
574,WOS,2011.0,Turkey,benthopelagic,muscle,Sarda_sarda,Cyprinidae,Cypriniformes,,elongate,150.0,subtropical,3.08,0.0665,1.8231804459264198,Omega-3,0.402868,Freshwater
575,WOS,2011.0,Turkey,benthopelagic,muscle,Sarda_sarda,Cyprinidae,Cypriniformes,,elongate,150.0,subtropical,3.08,0.0665,1.8231804459264198,Protein,17.7,Freshwater
576,WOS,2011.0,Turkey,benthopelagic,muscle,Sarda_sarda,Cyprinidae,Cypriniformes,,elongate,150.0,subtropical,3.08,0.0665,1.8231804459264198,Omega-3,0.5016648,Freshwater
577,WOS,2012.0,China,demersal,muscle,Sarda_sarda,Bagridae,Siluriformes,,elongate,66.0,temperate,3.86,0.26243160200280496,2.30278842347915,Protein,14.45,Freshwater
578,WOS,2012.0,Thailand,benthopelagic,whole,Sarda_sarda,Cyprinidae,Cypriniformes,,fusiform,20.0,tropical,2.0,0.75,1.5574199426229098,Protein,18.35,Brackish
579,WOS,2012.0,Thailand,benthopelagic,whole,Sarda_sarda,Cyprinidae,Cypriniformes,,fusiform,20.0,tropical,2.0,0.75,1.5574199426229098,Calcium,133.89,Brackish
580,WOS,2012.0,Laos,benthopelagic,whole,Sarda_sarda,Cyprinidae,Cypriniformes,,fusiform,20.0,tropical,2.0,0.75,1.5574199426229098,Protein,18.15,Brackish
581,WOS,2012.0,Laos,benthopelagic,whole,Sarda_sarda,Cyprinidae,Cypriniformes,,fusiform,20.0,tropical,2.0,0.75,1.5574199426229098,Calcium,127.58,Brackish
582,WOS,2012.0,Cambodia,demersal,whole,Sarda_sarda,Osphronemidae,Perciformes,,short_deep,13.0,tropical,3.36,0.518498178560551,1.5299603585047201,Protein,18.02,Freshwater
583,WOS,2012.0,Cambodia,demersal,whole,Sarda_sarda,Osphronemidae,Perciformes,,short_deep,13.0,tropical,3.36,0.518498178560551,1.5299603585047201,Calcium,111.92,Freshwater
584,WOS,2009.0,Turkey,benthopelagic,muscle,Sarda_sarda,Clariidae,Siluriformes,80.0,elongate,170.0,tropical,3.76,0.17321212121212098,2.7644680828679102,Protein,16.2,Freshwater
585,WOS,2009.0,Turkey,benthopelagic,muscle,Trachurus_trachurus,Clariidae,Siluriformes,80.0,elongate,170.0,tropical,3.76,0.17321212121212098,2.7644680828679102,Zinc,0.348,Freshwater
586,WOS,2009.0,Turkey,benthopelagic,muscle,Trachurus_trachurus,Clariidae,Siluriformes,80.0,elongate,170.0,tropical,3.76,0.17321212121212098,2.7644680828679102,Calcium,4.01,Freshwater
587,WOS,2009.0,Turkey,benthopelagic,muscle,Trachurus_trachurus,Clariidae,Siluriformes,80.0,elongate,170.0,tropical,3.76,0.17321212121212098,2.7644680828679102,Iron,1.2,Freshwater
588,WOS,2009.0,Turkey,benthopelagic,muscle,Trachurus_trachurus,Clariidae,Siluriformes,80.0,elongate,170.0,tropical,3.76,0.17321212121212098,2.7644680828679102,Vitamin A,181.0,Freshwater
589,WOS,1997.0,Nigeria,benthopelagic,whole,Trachurus_trachurus,Clariidae,Siluriformes,80.0,elongate,170.0,tropical,3.76,0.17321212121212098,2.7644680828679102,Protein,18.8,Freshwater
590,WOS,1997.0,Nigeria,benthopelagic,whole,Trachurus_trachurus,Clariidae,Siluriformes,80.0,elongate,170.0,tropical,3.76,0.17321212121212098,2.7644680828679102,Zinc,8.0,Freshwater
591,WOS,1997.0,Nigeria,benthopelagic,whole,Trachurus_trachurus,Clariidae,Siluriformes,80.0,elongate,170.0,tropical,3.76,0.17321212121212098,2.7644680828679102,Calcium,832.0,Freshwater
592,WOS,1997.0,Nigeria,benthopelagic,whole,Trachurus_trachurus,Clariidae,Siluriformes,80.0,elongate,170.0,tropical,3.76,0.17321212121212098,2.7644680828679102,Iron,3.0,Freshwater
593,WOS,1997.0,Nigeria,demersal,whole,Trachurus_trachurus,Mormyridae,Osteoglossiformes,,fusiform,100.0,tropical,2.48,0.071,4.03621184404993,Protein,19.22,Freshwater
594,WOS,1997.0,Nigeria,demersal,whole,Trachurus_trachurus,Mormyridae,Osteoglossiformes,,fusiform,100.0,tropical,2.48,0.071,4.03621184404993,Zinc,6.0,Freshwater
595,WOS,1997.0,Nigeria,demersal,whole,Trachurus_trachurus,Mormyridae,Osteoglossiformes,,fusiform,100.0,tropical,2.48,0.071,4.03621184404993,Calcium,359.0,Freshwater
596,WOS,1997.0,Nigeria,demersal,whole,Trachurus_trachurus,Mormyridae,Osteoglossiformes,,fusiform,100.0,tropical,2.48,0.071,4.03621184404993,Iron,1.0,Freshwater
597,WOS,1997.0,Nigeria,benthopelagic,whole,Lithognathus_mormyrus,Cichlidae,Perciformes,20.0,fusiform,60.0,tropical,2.0,4.236672897196259,1.02122152090243,Protein,16.15,Freshwater
598,WOS,1997.0,Nigeria,benthopelagic,whole,Mullus_barbatus_barbatus,Cichlidae,Perciformes,20.0,fusiform,60.0,tropical,2.0,4.236672897196259,1.02122152090243,Zinc,7.0,Freshwater
599,WOS,1997.0,Nigeria,benthopelagic,whole,Mullus_surmuletus,Cichlidae,Perciformes,20.0,fusiform,60.0,tropical,2.0,4.236672897196259,1.02122152090243,Calcium,883.0,Freshwater
600,WOS,1997.0,Nigeria,benthopelagic,whole,Pagellus_erythrinus,Cichlidae,Perciformes,20.0,fusiform,60.0,tropical,2.0,4.236672897196259,1.02122152090243,Iron,3.0,Freshwater
601,FAO,1996.0,Canada,demersal,muscle,Pagrus_caeruleostictus,Esocidae,Esociformes,30.0,elongate,137.0,temperate,4.07,0.19738275862069,2.39048581426712,Protein,17.0,Brackish
602,FAO,1996.0,Canada,demersal,muscle,Dentex_maroccanus,Esocidae,Esociformes,30.0,elongate,137.0,temperate,4.07,0.19738275862069,2.39048581426712,Zinc,1.1,Brackish
603,FAO,1996.0,Canada,demersal,muscle,Epinephelus_aeneus,Esocidae,Esociformes,30.0,elongate,137.0,temperate,4.07,0.19738275862069,2.39048581426712,Calcium,7.0,Brackish
604,FAO,1996.0,Canada,demersal,muscle,Epinephelus_aeneus,Esocidae,Esociformes,30.0,elongate,137.0,temperate,4.07,0.19738275862069,2.39048581426712,Iron,0.1,Brackish
605,FAO,1996.0,Canada,demersal,muscle,Epinephelus_aeneus,Esocidae,Esociformes,30.0,elongate,137.0,temperate,4.07,0.19738275862069,2.39048581426712,Protein,16.0,Brackish
606,FAO,1996.0,Canada,demersal,muscle,Epinephelus_aeneus,Esocidae,Esociformes,30.0,elongate,137.0,temperate,4.07,0.19738275862069,2.39048581426712,Zinc,1.0,Brackish
607,FAO,1996.0,Canada,demersal,muscle,Epinephelus_aeneus,Esocidae,Esociformes,30.0,elongate,137.0,temperate,4.07,0.19738275862069,2.39048581426712,Calcium,8.0,Brackish
608,FAO,1996.0,Canada,demersal,muscle,Epinephelus_aeneus,Esocidae,Esociformes,30.0,elongate,137.0,temperate,4.07,0.19738275862069,2.39048581426712,Iron,0.1,Brackish
609,FAO,2009.0,Iran,benthopelagic,muscle,Cephalopholis_taeniops,Cyprinidae,Cypriniformes,,fusiform,70.0,temperate,3.4,0.41,2.1504159489262,Protein,21.4,Brackish
